ags,name,type,nuts3,area_km2,hh_mwh,cts_mwh,industry_mwh,total_mwh,total_gwh,density_mwh_per_km2
07339050,Sankt Johann,Gemeinde,DEB3J,5.646942405535548,3173.6637699645175,2936.8231901164168,4499.971017113865,10610.4579771948,10.6104579771948,1878.9740031337396
01054113,Sankt Peter-Ording,Gemeinde,DEF07,24.81193058881978,3173.1469755852,2936.3449624818254,4499.238248964088,10608.730187031113,10.608730187031114,427.56568857287516
03357046,Stemmen,Gemeinde,DE937,24.71364056837805,3172.4030499423498,2935.656553677998,4498.183429022739,10606.243032643086,10.606243032643086,429.1655453714957
06535002,Antrifttal,Gemeinde,DE725,26.44472942762772,3171.7216735982724,2935.026026314826,4497.217298385621,10603.964998298718,10.603964998298718,400.9859517496288
07131055,Niederzissen,Gemeinde,DEB12,11.976994619926634,3170.6505993805945,2934.0348830089015,4495.698611062026,10600.384093451523,10.600384093451522,885.0621069675705
09571169,Insingen,Gemeinde,DE256,21.137435237989582,3167.8932203473537,2931.4832785303824,4491.788894522359,10591.165393400097,10.591165393400097,501.0619913983207
07335044,Steinwenden,Gemeinde,DEB3F,11.854250190957671,3167.8774770230307,2931.4687100810165,4491.766571898332,10591.112759002379,10.591112759002378,893.4443417670732
13072094,Schorssow,Gemeinde,DE80K,31.20218965704119,3167.153323413874,2930.798597785973,4490.73978693012,10588.691708129969,10.58869170812997,339.3573279476715
13074094,Siemz-Niendorf,Gemeinde,DE80M,26.407246463312095,3165.780415557253,2929.52814573955,4488.793126536408,10584.10168783321,10.58410168783321,400.80292742894756
07339201,Dorn-Dürkheim,Gemeinde,DEB3J,5.632045522464079,3165.291504994544,2929.075721039725,4488.099895141515,10582.467121175785,10.582467121175785,1878.9740031337396
01051114,Tellingstedt,Gemeinde,DEF05,21.08458226078355,3165.2818256111013,2929.0667639983353,4488.08617064261,10582.434760252047,10.582434760252047,501.9039329005317
16061049,Hohes Kreuz,Gemeinde,DEG06,18.054409893942843,3164.828614635156,2928.6473747370087,4487.443558064771,10580.919547436935,10.580919547436935,586.0573460773579
12061097,Drahnsdorf,Gemeinde,DE406,26.844079218880808,3164.298312514262,2928.15664740126,4486.6916371470925,10579.146597062614,10.579146597062614,394.0960876624802
01058051,Felm,Gemeinde,DEF0B,15.689001269758018,3160.8339287712197,2924.9507997584396,4481.779451242771,10567.56417977243,10.567564179772429,673.5651299960293
09372117,Chamerau,Gemeinde,DE235,23.410081779505088,3158.9453331972463,2923.2031441526724,4479.1015918468365,10561.250069196754,10.561250069196754,451.1411010295082
12069688,Wusterwitz,Gemeinde,DE40E,23.809372143537907,3157.8718998089284,2922.2098177336375,4477.579559430573,10557.661276973138,10.557661276973139,443.4245982348841
13073018,Divitz-Spoldershagen,Gemeinde,DE80L,27.67552938002181,3156.782401951522,2921.2016256864845,4476.034749035743,10554.018776673749,10.554018776673749,381.34839741466334
01061025,Ecklak,Gemeinde,DEF0E,15.551665157653565,3156.38647163409,2920.8352424076706,4475.473355302076,10552.695069343836,10.552695069343835,678.5572453089021
07131501,Dümpelfeld,Gemeinde,DEB12,11.920328419679654,3155.6494469647137,2920.15321957928,4474.42832032309,10550.230986867084,10.550230986867083,885.0621069675705
03358001,Ahlden (Aller),Gemeinde,DE938,25.961933497186802,3155.5357368807654,2920.0479953225004,4474.267089607057,10549.850821810322,10.549850821810322,406.3584410211007
01053010,Besenthal,Gemeinde,DEF06,12.659335219151956,3154.9333590285482,2919.490571041341,4473.412971756893,10547.836901826782,10.547836901826782,833.2062244365924
09571170,Langfurth,Gemeinde,DE256,21.04806282988184,3154.4988684525797,2919.088505135218,4472.796903029769,10546.384276617568,10.546384276617568,501.0619913983207
03462003,Esens,Stadt,DE94H,22.35475100059019,3154.0247837513766,2918.6497998893337,4472.124693378817,10544.799277019529,10.544799277019528,471.70282848335614
07131502,Kempenich,Gemeinde,DEB12,11.91385410811509,3153.9355128356456,2918.567190982232,4471.99811521471,10544.500819032588,10.544500819032589,885.0621069675706
09777149,Lengenwang,Gemeinde,DE27B,19.560913075769157,3152.599539473748,2917.3309171249666,4470.1038246269645,10540.034281225679,10.540034281225678,538.8314052825078
03357038,Rhade,Gemeinde,DE937,24.55663970009706,3152.2494011102344,2917.0069084900706,4469.607359783173,10538.863669383478,10.538863669383478,429.1655453714957
07334032,Weingarten (Pfalz),Gemeinde,DEB3E,7.035465186762673,3151.87314888133,2916.6587347857053,4469.073867816806,10537.605751483843,10.537605751483843,1497.7837956345086
07138062,Rheinbreitbach,Gemeinde,DEB18,6.713327270094359,3151.0671363666766,2915.9128724587154,4467.931014251257,10534.91102307665,10.53491102307665,1569.253307522512
07337072,Schweighofen,Gemeinde,DEB3H,11.183739174333406,3150.938354586345,2915.7937012590023,4467.7484132194395,10534.480469064787,10.534480469064787,941.9461867674219
06636002,Berkatal,Gemeinde,DE737,19.649184190327958,3150.3344102369124,2915.2348273834195,4466.89207421653,10532.461311836862,10.532461311836862,536.0253743776966
07231070,Kleinich,Gemeinde,DEB22,20.18410220812675,3149.340307906652,2914.3149117942103,4465.482526136289,10529.137745837152,10.529137745837152,521.6549954645886
13071113,Nossentiner Hütte,Gemeinde,DE80J,40.42270960152637,3148.8922981755777,2913.900335625163,4464.8472884579105,10527.639922258651,10.527639922258652,260.4387490605312
07338015,Kleinniedesheim,Gemeinde,DEB3I,3.8755770684886373,3145.99832584476,2911.2223313787313,4460.743894854508,10517.964552077998,10.517964552077999,2713.909274981777
08326037,Mönchweiler,Gemeinde,DE136,9.435755014155367,3144.2668369708017,2909.6200580923846,4458.288798689944,10512.17569375313,10.51217569375313,1114.0789134502681
01058037,Dänischenhagen,Gemeinde,DEF0B,15.602939439111882,3143.4952116915783,2908.9060167892194,4457.194703144772,10509.595931625568,10.509595931625569,673.5651299960293
12062240,Hohenleipisch,Gemeinde,DE407,34.98990542331499,3143.2519620160097,2908.6809200745106,4456.849796888363,10508.782678978885,10.508782678978886,300.3375559848332
13075141,Wackerow,Gemeinde,DE80N,31.956349803669593,3143.0392379132168,2908.4840709047694,4456.548173160534,10508.07148197852,10.50807148197852,328.8257747376349
09571194,Rügland,Gemeinde,DE256,20.96909132113473,3142.6633120407528,2908.1361992018856,4456.0151439383735,10506.814655181011,10.506814655181012,501.0619913983207
01053014,Breitenfelde,Gemeinde,DEF06,12.607391403277623,3141.9880285937206,2907.511310041948,4455.05765248363,10504.5569911193,10.5045569911193,833.2062244365924
09187138,Gstadt a. Chiemsee,Gemeinde,DE21K,10.83260653138433,3139.9036004722,2905.5824362578537,4452.102120072517,10497.588156802572,10.497588156802573,969.073152097684
07339067,Zornheim,Gemeinde,DEB3J,5.5865981187766165,3139.7494030633356,2905.4397461183084,4451.883481955473,10497.072631137118,10.497072631137119,1878.9740031337396
07143218,Elsoff (Westerwald),Gemeinde,DEB1B,9.51640836003592,3139.0266085041626,2904.7708914516147,4450.858623998442,10494.656123954219,10.494656123954218,1102.7959001871382
01058097,Lohe-Föhrden,Gemeinde,DEF0B,15.579061263561128,3138.6845200394932,2904.4543319768422,4450.3735731903225,10493.512425206658,10.493512425206658,673.5651299960294
14626010,Bad Muskau,Stadt,DED2D,15.629413226848436,3138.5811863498643,2904.3587097565915,4450.227055272197,10493.166951378653,10.493166951378653,671.373057905548
07337070,Sankt Martin,Gemeinde,DEB3H,11.136709666003691,3137.688127691433,2903.5322972666954,4448.960778069937,10490.181203028065,10.490181203028065,941.9461867674219
09571196,Sachsen b. Ansbach,Gemeinde,DE256,20.930620929268912,3136.897707453267,2902.800863613466,4447.840032956117,10487.538604022851,10.487538604022852,501.06199139832074
12069460,Päwesin,Gemeinde,DE40E,23.646859276774965,3136.317580265589,2902.2640294995026,4447.017464555689,10485.59907432078,10.485599074320781,443.42459823488406
09675131,Großlangheim,Gemeinde,DE268,14.725388873877105,3135.86617666002,2901.8463127301734,4446.3774146672,10484.089904057393,10.484089904057393,711.9737206163844
03257026,Nienstädt,Gemeinde,DE928,8.314679728220769,3131.8118514510747,2898.094549103979,4440.628744594806,10470.53514514986,10.47053514514986,1259.2830376390716
08337065,Lauchringen,Gemeinde,DE13A,12.936655058340271,3131.2935850315544,2897.614959282929,4439.893889223842,10468.802433538325,10.468802433538325,809.2356475709755
01059075,Schleswig,Stadt,DEF0C,20.199425157173746,3130.8583292259946,2897.212185253904,4439.276735469692,10467.347249949591,10.467347249949592,518.2002541410023
16068053,Straußfurt,Gemeinde,DEG0D,21.94411286862857,3130.569970594261,2896.945345923059,4438.867868753074,10466.383185270395,10.466383185270395,476.956313883766
09274118,Baierbach,Gemeinde,DE227,16.731664051169567,3129.9640992016407,2896.3846888134535,4438.0087973754535,10464.357585390546,10.464357585390546,625.4224058878992
07339032,Klein-Winternheim,Gemeinde,DEB3J,5.568972389570586,3129.843486873089,2896.273077404946,4437.837779894676,10463.954344172711,10.463954344172711,1878.9740031337394
03255025,Kirchbrak,Gemeinde,DE926,18.59835283915609,3129.3065728038764,2895.7762315498576,4437.076483826395,10462.159288180128,10.462159288180128,562.5314982815895
08125057,Lehrensteinsfeld,Gemeinde,DE118,6.3045856288246185,3129.055267269296,2895.5436801596475,4436.7201550833315,10461.319102512276,10.461319102512276,1659.3190605078053
14625180,Großnaundorf,Gemeinde,DED2C,15.008896474951765,3128.942134283443,2895.4389899339335,4436.559742640705,10460.940866858082,10.460940866858081,696.982678527783
15084445,Schönburg,Gemeinde,DEE08,14.782119908658018,3127.0340251897037,2893.673277041218,4433.85421482122,10454.561517052143,10.454561517052143,707.2437229337326
01060045,Kattendorf,Gemeinde,DEF0D,9.645757400794396,3126.9794452508554,2893.622770232132,4433.776825355686,10454.379040838674,10.454379040838674,1083.8318450739473
01053037,Grambek,Gemeinde,DEF06,12.546616073110606,3126.8417264198265,2893.4953289258074,4433.5815523863175,10453.918607731952,10.453918607731952,833.2062244365923
09677178,Roden,Gemeinde,DE26A,20.09833901189499,3126.6945388361187,2893.359125490134,4433.372853573592,10453.426517899845,10.453426517899844,520.1139512928454
07137110,Weiler,Gemeinde,DEB17,7.386846510469018,3126.386467242532,2893.0740443139885,4432.936035642401,10452.396547198923,10.452396547198923,1415.0011824917779
08417036,Jungingen,Gemeinde,DE143,9.324756385475515,3126.0742461334517,2892.78512328767,4432.493334069817,10451.35270349094,10.45135270349094,1120.8177749040437
09477151,Rugendorf,Gemeinde,DE24B,17.40532950356589,3125.973476722596,2892.691873982115,4432.35045206937,10451.01580277408,10.45101580277408,600.4491785480386
09477163,Wirsberg,Gemeinde,DE24B,17.394025952480042,3123.9433743404547,2890.8132717777453,4429.4719486917065,10444.228594809907,10.444228594809907,600.4491785480386
03456018,Quendorf,Gemeinde,DE94B,13.863828152549353,3123.052575267578,2889.9889502476153,4428.2088753794105,10441.250400894603,10.441250400894603,753.1289544276855
09173130,Icking,Gemeinde,DE216,17.036882471336476,3122.0266972193863,2889.0396302627223,4426.754272176752,10437.820599658862,10.437820599658862,612.6602456300244
07135020,Cochem,Stadt,DEB16,21.2669996421376,3121.7508815795363,2888.7843978795563,4426.36319029932,10436.898469758413,10.436898469758413,490.755567093684
07140116,Perscheid,Gemeinde,DEB19,18.50005647040341,3120.3510107414404,2887.48899501446,4424.378298812479,10432.21830456838,10.43221830456838,563.9019708538704
09679167,Eisenheim,Gemeinde,DE26C,11.535007585199113,3119.7381056872337,2886.921829143413,4423.509254332649,10430.169189163296,10.430169189163296,904.21866757561
12066064,Frauendorf,Gemeinde,DE40B,20.80942977518848,3119.492482345206,2886.694535901533,4423.1609824297675,10429.348000676508,10.429348000676507,501.1837476253981
08325024,Hardt,Gemeinde,DE135,10.70550325238772,3119.347243550942,2886.5601358232607,4422.955046825964,10428.862426200167,10.428862426200167,974.1590077864063
07140112,Oberwesel,Stadt,DEB19,18.49140356511321,3118.8915502359373,2886.138449472054,4422.308914513631,10427.338914221624,10.427338914221624,563.9019708538704
16061101,Wachstedt,Gemeinde,DEG06,17.78471504033823,3117.5527415979504,2884.89955192646,4420.410603758286,10422.862897282695,10.422862897282695,586.0573460773579
09577115,Bergen,Gemeinde,DE25C,19.866845305938703,3116.453157279689,2883.8820261394103,4418.851491665225,10419.186675084324,10.419186675084324,524.4509893057739
01059113,Glücksburg (Ostsee),Stadt,DEF0C,20.106047643734428,3116.3850576631116,2883.819008583773,4418.754932507395,10418.95899875428,10.418958998754281,518.2002541410022
01062003,Badendorf,Gemeinde,DEF0F,6.10872690780826,3115.5322971183036,2883.0298868855907,4417.5457944214695,10416.107978425363,10.416107978425364,1705.1192720878303
07132072,Mudersbach,Gemeinde,DEB13,9.483877508458836,3115.218587772758,2882.7395886852346,4417.10098266286,10415.059159120852,10.415059159120853,1098.1857525923842
07132006,Betzdorf,Stadt,DEB13,9.481166003777002,3114.3279257225417,2881.9153939521993,4415.838103636434,10412.081423311176,10.412081423311175,1098.1857525923845
08117020,Eschenbach,Gemeinde,DE114,4.853698731990169,3112.787428218428,2880.489858948397,4413.653816130608,10406.931103297433,10.406931103297433,2144.1238276093545
09273121,Essing,Gemeinde,DE226,17.08435898632837,3112.6643997051556,2880.3760116674594,4413.479372716268,10406.519784088883,10.406519784088884,609.1255628857145
01059083,Süderbrarup,Gemeinde,DEF0C,20.077751061275094,3111.9991610253564,2879.7604176652535,4412.536123841922,10404.295702532532,10.404295702532533,518.2002541410022
07337001,Albersweiler,Gemeinde,DEB3H,11.038914074171803,3110.1349206281134,2878.035299685713,4409.892797905529,10398.063018219356,10.398063018219357,941.946186767422
01061091,Reher,Gemeinde,DEF0E,15.315925101883307,3108.5403589951925,2876.5597351895867,4407.631852306625,10392.731946491404,10.392731946491404,678.5572453089021
09278190,Steinach,Gemeinde,DE22B,23.160461048115454,3107.116411959937,2875.2420528584403,4405.612822928256,10387.971287746632,10.387971287746632,448.5217831443771
07137011,Bermel,Gemeinde,DEB17,7.3354056428094445,3104.6147907515992,2872.927119799991,4402.065748080631,10379.607658632223,10.379607658632223,1415.0011824917779
09273175,Teugn,Gemeinde,DE226,17.031394803804222,3103.0146536693624,2871.4463959328446,4399.796896993874,10374.25794659608,10.374257946596082,609.1255628857145
09180119,Großweil,Gemeinde,DE21D,22.031061515858486,3102.316915470616,2870.800727748919,4398.807566712054,10371.925209931589,10.37192520993159,470.78644859965686
09673136,Hollstadt,Gemeinde,DE266,24.359290461785157,3099.670486685563,2868.3517936493267,4395.055167688484,10363.077448023374,10.363077448023374,425.42607980642805
01058163,Timmaspe,Gemeinde,DEF0B,15.377442874543531,3098.0648378995324,2866.8659693995646,4392.778501499333,10357.70930879843,10.35770930879843,673.5651299960294
07339028,Hillesheim,Gemeinde,DEB3J,5.510478929700633,3096.969311604865,2865.8521987985296,4391.225143320328,10354.046653723723,10.354046653723723,1878.9740031337394
13076148,Weitendorf,Gemeinde,DE80O,42.27484345403387,3096.193632093989,2865.134405818317,4390.125299237744,10351.45333715005,10.35145333715005,244.86083191308217
08425081,Munderkingen,Stadt,DE145,13.409851653857563,3094.6559420212943,2863.7114687361227,4387.944992418253,10346.31240317567,10.34631240317567,771.5456270688412
13075147,Zemitz,Gemeinde,DE80N,31.44912644114075,3093.151721328599,2862.3195033190036,4385.812142182344,10341.283366829946,10.341283366829947,328.82577473763496
07134042,Hoppstädten-Weiersbach,Gemeinde,DEB15,18.27020836763137,3092.774942839999,2861.970842628067,4385.277904026877,10340.023689494943,10.340023689494943,565.9499597067523
09673129,Hausen,Gemeinde,DE266,24.294310919104404,3091.4019711882897,2860.7003315473726,4383.331153177425,10335.433455913088,10.335433455913087,425.4260798064281
09677151,Kreuzwertheim,Gemeinde,DE26A,19.86605704094669,3090.558479552598,2859.9197870486664,4382.135157574569,10332.613424175835,10.332613424175836,520.1139512928454
03359012,Dollern,Gemeinde,DE939,12.003099743326585,3090.54579398717,2859.908048167234,4382.1171705788265,10332.571012733231,10.332571012733231,860.825222957751
01054073,Ladelund,Gemeinde,DEF07,24.162937560809414,3090.1485866998582,2859.540483214793,4381.5539662162155,10331.243036130865,10.331243036130866,427.56568857287516
03154004,Danndorf,Gemeinde,DE917,13.993815599408578,3090.1276951332165,2859.5211507202816,4381.524343845593,10331.17318969909,10.33117318969909,738.2670663557777
07334002,Berg (Pfalz),Gemeinde,DEB3E,6.896641690668994,3089.680523638189,2859.1073502323507,4380.89029471086,10329.6781685814,10.3296781685814,1497.7837956345086
09672466,Roßbacher Forst,Gemeindefreies Gebiet,DE265,20.905288250267517,3089.399786562055,2858.847563684296,4380.492234677549,10328.7395849239,10.3287395849239,494.0730527737032
01053025,Duvensee,Gemeinde,DEF06,12.384102826858518,3086.340511070931,2856.016592334292,4376.154455996093,10318.511559401317,10.318511559401317,833.2062244365924
07331075,Wonsheim,Gemeinde,DEB3B,8.744931620891016,3086.1829337452555,2855.8707745105285,4375.93102545968,10317.984733715466,10.317984733715466,1179.881693879291
13071068,Ivenack,Gemeinde,DE80J,39.614251952048434,3085.9141828800584,2855.6220796800553,4375.5499608000855,10317.086223360198,10.317086223360198,260.43874906053117
09183116,Erharting,Gemeinde,DE21G,13.596047550926217,3085.3966861891336,2855.1432021451615,4374.816196835328,10315.356085169622,10.315356085169622,758.7025601765345
01058101,Luhnstedt,Gemeinde,DEF0B,15.308255889189768,3084.12586454008,2853.967217932609,4373.014285541901,10311.10736801459,10.31110736801459,673.5651299960294
07334033,Westheim (Pfalz),Gemeinde,DEB3E,6.882660074668486,3083.4167899858803,2853.311059389916,4372.008881323259,10308.736730699056,10.308736730699056,1497.7837956345088
09677166,Neustadt a. Main,Gemeinde,DE26A,19.818997734528892,3083.2374727623924,2853.145124048775,4371.754625558607,10308.137222369774,10.308137222369774,520.1139512928454
07140067,Kirchberg (Hunsrück),Stadt,DEB19,18.279363490979573,3083.1273642887713,2853.043232625423,4371.598501603471,10307.769098517665,10.307769098517666,563.9019708538704
13075114,Rankwitz,Gemeinde,DE80N,31.339180896673092,3082.3381220777887,2852.3128890869107,4370.479426826718,10305.130437991418,10.305130437991417,328.82577473763496
09571223,Wieseth,Gemeinde,DE256,20.565607338409894,3082.1926750405028,2852.178296306132,4370.273195952944,10304.644167299579,10.304644167299578,501.0619913983207
08315033,Eschbach,Gemeinde,DE132,10.117408291980766,3082.1191163320505,2852.1102270535357,4370.168896291708,10304.398239677294,10.304398239677294,1018.4820007555433
01058152,Sehestedt,Gemeinde,DEF0B,15.297394437188482,3081.9376279907233,2851.9422826182786,4369.911562076395,10303.791472685396,10.303791472685395,673.5651299960293
09774124,Deisenhausen,Gemeinde,DE278,11.704761047621306,3079.303149966651,2849.5044074318216,4366.176108161662,10294.983665560136,10.294983665560135,879.5552189125918
09478155,Redwitz a.d. Rodach,Gemeinde,DE24C,14.715395818099246,3077.91043116705,2848.2156228710046,4364.201357624926,10290.327411662982,10.290327411662982,699.2898824377094
08136029,Heuchlingen,Gemeinde,DE11D,9.118249449494767,3077.869363951267,2848.1776203728164,4364.1431279906055,10290.190112314689,10.290190112314688,1128.5269359333943
09575143,Marktbergel,Gemeinde,DE25A,24.229875265800587,3077.121747172343,2847.485795890816,4363.08307434883,10287.69061741199,10.28769061741199,424.5870234393083
01058021,Bokel,Gemeinde,DEF0B,15.260882402966274,3074.5816163113523,2845.135227034383,4359.481396262361,10279.198239608097,10.279198239608096,673.5651299960294
01057074,Schönkirchen,Gemeinde,DEF0A,15.909631293823601,3072.4238765755576,2843.1385126520086,4356.421914547433,10271.984303775,10.271984303775,645.6456541367345
09477158,Trebgast,Gemeinde,DE24B,17.106233018007785,3072.256155218052,2842.9833078137303,4356.184100682329,10271.423563714112,10.271423563714112,600.4491785480387
16074076,Reinstädt,Gemeinde,DEG0J,17.822800626699873,3071.449103708195,2842.2364840284854,4355.039773914615,10268.725361651295,10.268725361651295,576.1566645293661
