old_bus,new_bus,reason,new_id,voltage
24754,36443,substation_simplification,36443,
39662,39663,substation_simplification,39663,
24968,35478,substation_simplification,35478,
24994,35478,substation_simplification,35478,
14889,1267,substation_simplification,1267,
15218,1267,substation_simplification,1267,
1268,1267,substation_simplification,1267,
16916,16915,substation_simplification,16915,
15195,15196,substation_simplification,15196,
15197,15196,substation_simplification,15196,
14387,38445,substation_simplification,38445,
38854,23559,substation_simplification,23559,
35570,38988,substation_simplification,38988,
30700,38988,substation_simplification,38988,
32191,38988,substation_simplification,38988,
15960,36811,substation_simplification,36811,
16593,36811,substation_simplification,36811,
31832,36811,substation_simplification,36811,
27322,36811,substation_simplification,36811,
29371,36811,substation_simplification,36811,
27325,36811,substation_simplification,36811,
30095,37190,substation_simplification,37190,
25986,37190,substation_simplification,37190,
27799,37190,substation_simplification,37190,
30785,138,substation_simplification,138,
1258,1257,substation_simplification,1257,
26291,37174,substation_simplification,37174,
30316,37174,substation_simplification,37174,
36356,24219,substation_simplification,24219,
33743,24219,substation_simplification,24219,
36884,28034,substation_simplification,28034,
37067,28581,substation_simplification,28581,
37066,25710,substation_simplification,25710,
31974,25710,substation_simplification,25710,
13208,35237,substation_simplification,35237,
35013,25956,substation_simplification,25956,
33846,25956,substation_simplification,25956,
36279,33722,substation_simplification,33722,
25425,25428,substation_simplification,25428,
35119,25428,substation_simplification,25428,
35889,14374,substation_simplification,14374,
37378,25632,substation_simplification,25632,
39016,26806,substation_simplification,26806,
36409,24841,substation_simplification,24841,
36115,30602,substation_simplification,30602,
38389,30256,substation_simplification,30256,
27537,37178,substation_simplification,37178,
24555,36853,substation_simplification,36853,
30803,36853,substation_simplification,36853,
24543,36853,substation_simplification,36853,
25896,33082,substation_simplification,33082,
25897,33082,substation_simplification,33082,
37272,33082,substation_simplification,33082,
38651,13978,substation_simplification,13978,
13979,13978,substation_simplification,13978,
32736,37851,substation_simplification,37851,
25512,37851,substation_simplification,37851,
25625,25608,substation_simplification,25608,
37582,28776,substation_simplification,28776,
37941,30329,substation_simplification,30329,
40017,14734,substation_simplification,14734,
14735,14734,substation_simplification,14734,
29762,39487,substation_simplification,39487,
16258,15325,substation_simplification,15325,
15394,15325,substation_simplification,15325,
15326,15325,substation_simplification,15325,
1,35631,substation_simplification,35631,
25485,35631,substation_simplification,35631,
8,5,substation_simplification,5,
314,313,substation_simplification,313,
29576,29577,substation_simplification,29577,
26308,38370,substation_simplification,38370,
31613,38370,substation_simplification,38370,
37450,10159,substation_simplification,10159,
35818,25596,substation_simplification,25596,
25597,25596,substation_simplification,25596,
36702,32860,substation_simplification,32860,
36640,24798,substation_simplification,24798,
36875,27265,substation_simplification,27265,
37088,13212,substation_simplification,13212,
29466,37593,substation_simplification,37593,
24484,37593,substation_simplification,37593,
10144,36119,substation_simplification,36119,
10145,36119,substation_simplification,36119,
1250,36119,substation_simplification,36119,
1251,36119,substation_simplification,36119,
37596,29869,substation_simplification,29869,
28168,35688,substation_simplification,35688,
28172,35688,substation_simplification,35688,
18842,35688,substation_simplification,35688,
18845,35688,substation_simplification,35688,
39501,25484,substation_simplification,25484,
36294,29372,substation_simplification,29372,
38372,28159,substation_simplification,28159,
36629,28611,substation_simplification,28611,
37168,28830,substation_simplification,28830,
37284,16595,substation_simplification,16595,
26566,37283,substation_simplification,37283,
25369,36839,substation_simplification,36839,
27806,36839,substation_simplification,36839,
27999,37383,substation_simplification,37383,
37385,25381,substation_simplification,25381,
36607,28142,substation_simplification,28142,
33383,28142,substation_simplification,28142,
28027,35531,substation_simplification,35531,
28028,35531,substation_simplification,35531,
16321,36782,substation_simplification,36782,
29469,36782,substation_simplification,36782,
27319,36782,substation_simplification,36782,
27790,27791,substation_simplification,27791,
27789,27791,substation_simplification,27791,
38846,27791,substation_simplification,27791,
27722,35815,substation_simplification,35815,
27719,35815,substation_simplification,35815,
30047,35815,substation_simplification,35815,
28144,37452,substation_simplification,37452,
26597,37452,substation_simplification,37452,
36269,28059,substation_simplification,28059,
36791,26174,substation_simplification,26174,
14731,14730,substation_simplification,14730,
36276,14730,substation_simplification,14730,
40302,23531,substation_simplification,23531,
36659,24381,substation_simplification,24381,
30750,24381,substation_simplification,24381,
24571,36904,substation_simplification,36904,
31766,36904,substation_simplification,36904,
35737,24677,substation_simplification,24677,
25217,24677,substation_simplification,24677,
26176,29284,substation_simplification,29284,
36492,29284,substation_simplification,29284,
27769,25880,substation_simplification,25880,
37554,25880,substation_simplification,25880,
16322,16358,substation_simplification,16358,
16323,16358,substation_simplification,16358,
38600,16357,substation_simplification,16357,
39596,16357,substation_simplification,16357,
36068,31266,substation_simplification,31266,
31263,28265,substation_simplification,28265,
35735,28265,substation_simplification,28265,
37372,26030,substation_simplification,26030,
30413,36737,substation_simplification,36737,
28239,36737,substation_simplification,36737,
28241,36737,substation_simplification,36737,
33754,36737,substation_simplification,36737,
28219,36737,substation_simplification,36737,
31803,37182,substation_simplification,37182,
5196,37182,substation_simplification,37182,
37432,29057,substation_simplification,29057,
26205,29057,substation_simplification,29057,
37576,27336,substation_simplification,27336,
37103,30806,substation_simplification,30806,
35612,25860,substation_simplification,25860,
30297,26017,substation_simplification,26017,
36723,26017,substation_simplification,26017,
37181,24259,substation_simplification,24259,
36046,28150,substation_simplification,28150,
37163,30598,substation_simplification,30598,
35648,1336,substation_simplification,1336,
39544,28233,substation_simplification,28233,
27003,21208,substation_simplification,21208,
39187,21208,substation_simplification,21208,
34969,6109,substation_simplification,6109,
37259,6110,substation_simplification,6110,
39365,24851,substation_simplification,24851,
6052,5721,substation_simplification,5721,
6053,5721,substation_simplification,5721,
35110,5721,substation_simplification,5721,
35111,6040,substation_simplification,6040,
38818,40000,substation_simplification,40000,
34857,27972,substation_simplification,27972,
38752,39917,substation_simplification,39917,
39916,39917,substation_simplification,39917,
11886,38869,substation_simplification,38869,
17895,38869,substation_simplification,38869,
35357,3209,substation_simplification,3209,
6601,3192,substation_simplification,3192,
3193,3192,substation_simplification,3192,
39252,27338,substation_simplification,27338,
39578,27740,substation_simplification,27740,
28708,28707,substation_simplification,28707,
33801,25182,substation_simplification,25182,
34781,33894,substation_simplification,33894,
40323,33894,substation_simplification,33894,
34165,33894,substation_simplification,33894,
34858,24720,substation_simplification,24720,
34933,3807,substation_simplification,3807,
35199,3585,substation_simplification,3585,
36856,3460,substation_simplification,3460,
1876,1877,substation_simplification,1877,
36703,28687,substation_simplification,28687,
37690,26213,substation_simplification,26213,
36721,10992,substation_simplification,10992,
10997,10992,substation_simplification,10992,
1848,1847,substation_simplification,1847,
37279,4198,substation_simplification,4198,
36965,5226,substation_simplification,5226,
38361,2815,substation_simplification,2815,
12550,12549,substation_simplification,12549,
31324,38301,substation_simplification,38301,
28204,27167,substation_simplification,27167,
36929,25694,substation_simplification,25694,
36928,26489,substation_simplification,26489,
17883,17882,substation_simplification,17882,
36323,14604,substation_simplification,14604,
37728,31601,substation_simplification,31601,
38292,31601,substation_simplification,31601,
38108,18956,substation_simplification,18956,
38544,38280,substation_simplification,38280,
1410,37338,substation_simplification,37338,
16688,37338,substation_simplification,37338,
7892,37338,substation_simplification,37338,
39327,37338,substation_simplification,37338,
25862,25408,substation_simplification,25408,
25422,25408,substation_simplification,25408,
39440,25408,substation_simplification,25408,
32249,25408,substation_simplification,25408,
36850,28105,substation_simplification,28105,
1749,35366,substation_simplification,35366,
1751,35366,substation_simplification,35366,
35262,35366,substation_simplification,35366,
8063,35366,substation_simplification,35366,
36152,8115,substation_simplification,8115,
8114,8115,substation_simplification,8115,
5253,5248,substation_simplification,5248,
7799,2416,substation_simplification,2416,
2158,2168,substation_simplification,2168,
34779,2164,substation_simplification,2164,
2165,2164,substation_simplification,2164,
2166,2164,substation_simplification,2164,
35864,1910,substation_simplification,1910,
10972,37816,substation_simplification,37816,
10968,37816,substation_simplification,37816,
2245,2246,substation_simplification,2246,
38500,25260,substation_simplification,25260,
35983,25683,substation_simplification,25683,
35671,2783,substation_simplification,2783,
37196,28280,substation_simplification,28280,
2328,2330,substation_simplification,2330,
35081,2330,substation_simplification,2330,
3361,2327,substation_simplification,2327,
36685,30208,substation_simplification,30208,
35827,2406,substation_simplification,2406,
38924,2404,substation_simplification,2404,
13827,13826,substation_simplification,13826,
15544,15542,substation_simplification,15542,
15543,15542,substation_simplification,15542,
37177,14727,substation_simplification,14727,
38323,29670,substation_simplification,29670,
38537,2486,substation_simplification,2486,
38730,26752,substation_simplification,26752,
2570,2569,substation_simplification,2569,
2809,2805,substation_simplification,2805,
2829,2805,substation_simplification,2805,
36718,2883,substation_simplification,2883,
36720,2884,substation_simplification,2884,
35728,35359,substation_simplification,35359,
36959,3631,substation_simplification,3631,
38993,29363,substation_simplification,29363,
39508,39506,substation_simplification,39506,
39518,12365,substation_simplification,12365,
36599,32962,substation_simplification,32962,
35088,3123,substation_simplification,3123,
35324,10062,substation_simplification,10062,
3200,3199,substation_simplification,3199,
35356,3205,substation_simplification,3205,
39087,9762,substation_simplification,9762,
34819,15021,substation_simplification,15021,
38136,26184,substation_simplification,26184,
37335,3280,substation_simplification,3280,
4049,3284,substation_simplification,3284,
3285,3284,substation_simplification,3284,
641,35461,substation_simplification,35461,
18313,35461,substation_simplification,35461,
13397,35461,substation_simplification,35461,
790,35461,substation_simplification,35461,
10889,10083,substation_simplification,10083,
36508,10083,substation_simplification,10083,
39284,1145,substation_simplification,1145,
39212,1145,substation_simplification,1145,
36093,9591,substation_simplification,9591,
39776,12403,substation_simplification,12403,
3761,3759,substation_simplification,3759,
36350,3759,substation_simplification,3759,
37533,29032,substation_simplification,29032,
37704,39291,substation_simplification,39291,
19658,39291,substation_simplification,39291,
13935,39291,substation_simplification,39291,
17751,39291,substation_simplification,39291,
3840,36133,substation_simplification,36133,
6853,36133,substation_simplification,36133,
2124,36133,substation_simplification,36133,
3389,36133,substation_simplification,36133,
37995,3838,substation_simplification,3838,
25251,25250,substation_simplification,25250,
38285,25250,substation_simplification,25250,
39200,1836,substation_simplification,1836,
5457,1836,substation_simplification,1836,
37776,5793,substation_simplification,5793,
5186,5185,substation_simplification,5185,
37017,3293,substation_simplification,3293,
3294,3293,substation_simplification,3293,
39603,39604,substation_simplification,39604,
2162,2161,substation_simplification,2161,
35108,1855,substation_simplification,1855,
39649,39650,substation_simplification,39650,
36496,27765,substation_simplification,27765,
35329,4557,substation_simplification,4557,
34945,39292,substation_simplification,39292,
15941,39292,substation_simplification,39292,
18153,39292,substation_simplification,39292,
8762,39292,substation_simplification,39292,
26234,39292,substation_simplification,39292,
35844,19243,substation_simplification,19243,
39620,39621,substation_simplification,39621,
32641,16252,substation_simplification,16252,
35039,16252,substation_simplification,16252,
34963,5273,substation_simplification,5273,
5275,5273,substation_simplification,5273,
36381,25238,substation_simplification,25238,
20027,37024,substation_simplification,37024,
20468,37024,substation_simplification,37024,
19885,37024,substation_simplification,37024,
25495,36071,substation_simplification,36071,
26162,36071,substation_simplification,36071,
33099,36071,substation_simplification,36071,
12719,39214,substation_simplification,39214,
272,39214,substation_simplification,39214,
5362,39214,substation_simplification,39214,
18131,39214,substation_simplification,39214,
12885,39214,substation_simplification,39214,
59,39214,substation_simplification,39214,
1245,39214,substation_simplification,39214,
35062,5360,substation_simplification,5360,
10154,36167,substation_simplification,36167,
13652,36167,substation_simplification,36167,
13653,36167,substation_simplification,36167,
14201,36167,substation_simplification,36167,
34942,5427,substation_simplification,5427,
39981,39982,substation_simplification,39982,
8364,8362,substation_simplification,8362,
26509,35915,substation_simplification,35915,
30886,35915,substation_simplification,35915,
35893,5590,substation_simplification,5590,
26616,38724,substation_simplification,38724,
26154,38724,substation_simplification,38724,
35689,109,substation_simplification,109,
28833,23842,substation_simplification,23842,
37189,23842,substation_simplification,23842,
36815,27689,substation_simplification,27689,
17904,17902,substation_simplification,17902,
16401,36461,substation_simplification,36461,
17210,36461,substation_simplification,36461,
35591,36461,substation_simplification,36461,
16580,17232,substation_simplification,17232,
39165,6153,substation_simplification,6153,
39329,39331,substation_simplification,39331,
16996,39331,substation_simplification,39331,
8592,39331,substation_simplification,39331,
21881,39331,substation_simplification,39331,
27882,34847,substation_simplification,34847,
30245,34847,substation_simplification,34847,
39635,39636,substation_simplification,39636,
35139,6380,substation_simplification,6380,
37647,14122,substation_simplification,14122,
34829,6546,substation_simplification,6546,
34887,14164,substation_simplification,14164,
15041,34874,substation_simplification,34874,
8774,34874,substation_simplification,34874,
19241,34874,substation_simplification,34874,
1550,34874,substation_simplification,34874,
38783,35700,substation_simplification,35700,
39847,39848,substation_simplification,39848,
6696,37529,substation_simplification,37529,
39450,20234,substation_simplification,20234,
35508,1543,substation_simplification,1543,
35319,8326,substation_simplification,8326,
35568,7902,substation_simplification,7902,
9222,7902,substation_simplification,7902,
35215,32130,substation_simplification,32130,
6942,6941,substation_simplification,6941,
