old_bus,new_bus,reason,new_id,voltage
1,35631,substation_simplification,35631,
25485,35631,substation_simplification,35631,
8,5,substation_simplification,5,
314,313,substation_simplification,313,
10,9,substation_simplification,9,
11,9,substation_simplification,9,
18,302,substation_simplification,302,
13,302,substation_simplification,302,
13050,302,substation_simplification,302,
303,35149,substation_simplification,35149,
14,35149,substation_simplification,35149,
12423,35149,substation_simplification,35149,
15,34744,substation_simplification,34744,
12912,34744,substation_simplification,34744,
17,34744,substation_simplification,34744,
1781,34744,substation_simplification,34744,
2509,22,substation_simplification,22,
36324,35,substation_simplification,35,
8942,35182,substation_simplification,35182,
26704,35182,substation_simplification,35182,
816,35182,substation_simplification,35182,
53,35182,substation_simplification,35182,
35777,55,substation_simplification,55,
38426,58,substation_simplification,58,
12719,39214,substation_simplification,39214,
272,39214,substation_simplification,39214,
5362,39214,substation_simplification,39214,
18131,39214,substation_simplification,39214,
12885,39214,substation_simplification,39214,
59,39214,substation_simplification,39214,
1245,39214,substation_simplification,39214,
38604,62,substation_simplification,62,
38605,63,substation_simplification,63,
38607,67,substation_simplification,67,
1153,39223,substation_simplification,39223,
14242,39223,substation_simplification,39223,
70,39223,substation_simplification,39223,
13035,39223,substation_simplification,39223,
12375,39223,substation_simplification,39223,
35355,71,substation_simplification,71,
16705,35360,substation_simplification,35360,
39332,35360,substation_simplification,35360,
73,35360,substation_simplification,35360,
23984,85,substation_simplification,85,
11874,35125,substation_simplification,35125,
1014,35125,substation_simplification,35125,
1015,35125,substation_simplification,35125,
87,35125,substation_simplification,35125,
89,35125,substation_simplification,35125,
91,35125,substation_simplification,35125,
287,35125,substation_simplification,35125,
35325,98,substation_simplification,98,
108,104,substation_simplification,104,
1095,104,substation_simplification,104,
386,37835,substation_simplification,37835,
106,37835,substation_simplification,37835,
14845,37835,substation_simplification,37835,
351,37835,substation_simplification,37835,
35689,109,substation_simplification,109,
129,115,substation_simplification,115,
38906,38907,substation_simplification,38907,
116,38907,substation_simplification,38907,
16455,38907,substation_simplification,38907,
118,117,substation_simplification,117,
121,120,substation_simplification,120,
453,452,substation_simplification,452,
22474,122,substation_simplification,122,
124,122,substation_simplification,122,
19607,123,substation_simplification,123,
19587,34980,substation_simplification,34980,
16997,34980,substation_simplification,34980,
5393,34980,substation_simplification,34980,
14291,34980,substation_simplification,34980,
125,34980,substation_simplification,34980,
132,127,substation_simplification,127,
131,130,substation_simplification,130,
30785,138,substation_simplification,138,
1280,139,substation_simplification,139,
140,139,substation_simplification,139,
1432,142,substation_simplification,142,
145,142,substation_simplification,142,
39232,142,substation_simplification,142,
144,39166,substation_simplification,39166,
19548,39166,substation_simplification,39166,
39230,39166,substation_simplification,39166,
39004,146,substation_simplification,146,
1674,146,substation_simplification,146,
1763,35672,substation_simplification,35672,
150,35672,substation_simplification,35672,
8613,37760,substation_simplification,37760,
8614,37760,substation_simplification,37760,
8359,37760,substation_simplification,37760,
8361,37760,substation_simplification,37760,
152,37760,substation_simplification,37760,
153,37760,substation_simplification,37760,
20730,37760,substation_simplification,37760,
9242,154,substation_simplification,154,
155,154,substation_simplification,154,
37666,154,substation_simplification,154,
22241,157,substation_simplification,157,
39336,157,substation_simplification,157,
38638,157,substation_simplification,157,
22576,157,substation_simplification,157,
10481,157,substation_simplification,157,
10482,157,substation_simplification,157,
39516,157,substation_simplification,157,
39517,157,substation_simplification,157,
158,157,substation_simplification,157,
159,157,substation_simplification,157,
161,160,substation_simplification,160,
940,160,substation_simplification,160,
164,163,substation_simplification,163,
8484,165,substation_simplification,165,
34837,165,substation_simplification,165,
489,35167,substation_simplification,35167,
170,35167,substation_simplification,35167,
4422,34884,substation_simplification,34884,
4102,34884,substation_simplification,34884,
174,34884,substation_simplification,34884,
9012,34884,substation_simplification,34884,
37977,176,substation_simplification,176,
38743,176,substation_simplification,176,
36047,180,substation_simplification,180,
15227,189,substation_simplification,189,
35142,189,substation_simplification,189,
193,192,substation_simplification,192,
11234,195,substation_simplification,195,
196,195,substation_simplification,195,
12320,35294,substation_simplification,35294,
546,35294,substation_simplification,35294,
198,35294,substation_simplification,35294,
39018,35294,substation_simplification,35294,
38431,35294,substation_simplification,35294,
36005,199,substation_simplification,199,
204,35221,substation_simplification,35221,
9774,35221,substation_simplification,35221,
7767,35221,substation_simplification,35221,
10043,35221,substation_simplification,35221,
209,35741,substation_simplification,35741,
899,35741,substation_simplification,35741,
20105,215,substation_simplification,215,
38067,215,substation_simplification,215,
36008,217,substation_simplification,217,
39213,35228,substation_simplification,35228,
39215,35228,substation_simplification,35228,
625,35228,substation_simplification,35228,
626,35228,substation_simplification,35228,
1465,35228,substation_simplification,35228,
220,35228,substation_simplification,35228,
11009,36192,substation_simplification,36192,
9922,36192,substation_simplification,36192,
35780,36192,substation_simplification,36192,
14852,36192,substation_simplification,36192,
37960,36192,substation_simplification,36192,
9677,36192,substation_simplification,36192,
10452,36192,substation_simplification,36192,
221,36192,substation_simplification,36192,
1715,226,substation_simplification,226,
35261,226,substation_simplification,226,
36171,231,substation_simplification,231,
38416,232,substation_simplification,232,
13900,238,substation_simplification,238,
35903,238,substation_simplification,238,
241,240,substation_simplification,240,
35996,244,substation_simplification,244,
35601,248,substation_simplification,248,
39026,253,substation_simplification,253,
325,255,substation_simplification,255,
35330,258,substation_simplification,258,
264,263,substation_simplification,263,
39540,263,substation_simplification,263,
15970,35572,substation_simplification,35572,
23973,35572,substation_simplification,35572,
265,35572,substation_simplification,35572,
23602,35572,substation_simplification,35572,
31001,35572,substation_simplification,35572,
29823,35572,substation_simplification,35572,
280,34823,substation_simplification,34823,
12784,34823,substation_simplification,34823,
35717,282,substation_simplification,282,
38162,289,substation_simplification,289,
35314,298,substation_simplification,298,
13047,298,substation_simplification,298,
39281,35311,substation_simplification,35311,
299,35311,substation_simplification,35311,
1668,35311,substation_simplification,35311,
36244,315,substation_simplification,315,
34797,335,substation_simplification,335,
39221,335,substation_simplification,335,
337,339,substation_simplification,339,
36577,339,substation_simplification,339,
35632,346,substation_simplification,346,
345,346,substation_simplification,346,
349,346,substation_simplification,346,
350,346,substation_simplification,346,
35490,355,substation_simplification,355,
14240,39226,substation_simplification,39226,
13829,39226,substation_simplification,39226,
15944,39226,substation_simplification,39226,
360,39226,substation_simplification,39226,
12586,39226,substation_simplification,39226,
16398,39226,substation_simplification,39226,
16120,39226,substation_simplification,39226,
361,35495,substation_simplification,35495,
930,35495,substation_simplification,35495,
19678,35495,substation_simplification,35495,
36408,364,substation_simplification,364,
10283,369,substation_simplification,369,
35403,369,substation_simplification,369,
38761,376,substation_simplification,376,
16368,35301,substation_simplification,35301,
377,35301,substation_simplification,35301,
16002,35301,substation_simplification,35301,
381,380,substation_simplification,380,
39997,380,substation_simplification,380,
383,382,substation_simplification,382,
514,384,substation_simplification,384,
38836,384,substation_simplification,384,
8041,35263,substation_simplification,35263,
8590,35263,substation_simplification,35263,
400,35263,substation_simplification,35263,
401,35263,substation_simplification,35263,
1529,408,substation_simplification,408,
38184,408,substation_simplification,408,
35834,415,substation_simplification,415,
28262,415,substation_simplification,415,
420,35169,substation_simplification,35169,
7180,35169,substation_simplification,35169,
35529,428,substation_simplification,428,
39496,441,substation_simplification,441,
38689,441,substation_simplification,441,
19076,39290,substation_simplification,39290,
21064,39290,substation_simplification,39290,
27052,39290,substation_simplification,39290,
9903,39290,substation_simplification,39290,
37681,39290,substation_simplification,39290,
21490,39290,substation_simplification,39290,
21270,39290,substation_simplification,39290,
446,39290,substation_simplification,39290,
451,35517,substation_simplification,35517,
19686,35517,substation_simplification,35517,
454,35517,substation_simplification,35517,
455,35517,substation_simplification,35517,
1050,35517,substation_simplification,35517,
15937,15935,substation_simplification,15935,
34755,15935,substation_simplification,15935,
457,15935,substation_simplification,15935,
458,15935,substation_simplification,15935,
39312,15935,substation_simplification,15935,
757,15935,substation_simplification,15935,
16217,15935,substation_simplification,15935,
15933,15935,substation_simplification,15935,
15934,15935,substation_simplification,15935,
39033,468,substation_simplification,468,
39031,470,substation_simplification,470,
39032,471,substation_simplification,471,
482,39268,substation_simplification,39268,
12387,39268,substation_simplification,39268,
34920,39268,substation_simplification,39268,
27116,39268,substation_simplification,39268,
477,39268,substation_simplification,39268,
480,35762,substation_simplification,35762,
12219,35762,substation_simplification,35762,
1276,35762,substation_simplification,35762,
39654,492,substation_simplification,492,
36506,495,substation_simplification,495,
513,8105,substation_simplification,8105,
8101,8105,substation_simplification,8105,
519,8105,substation_simplification,8105,
8264,8105,substation_simplification,8105,
8265,8105,substation_simplification,8105,
520,8105,substation_simplification,8105,
515,38467,substation_simplification,38467,
13817,38467,substation_simplification,38467,
15164,38467,substation_simplification,38467,
36499,535,substation_simplification,535,
36058,538,substation_simplification,538,
36002,545,substation_simplification,545,
36004,551,substation_simplification,551,
39976,564,substation_simplification,564,
565,564,substation_simplification,564,
39975,564,substation_simplification,564,
34796,699,substation_simplification,699,
566,699,substation_simplification,699,
39211,39283,substation_simplification,39283,
39558,39283,substation_simplification,39283,
569,39283,substation_simplification,39283,
571,1328,substation_simplification,1328,
34743,1328,substation_simplification,1328,
1192,577,substation_simplification,577,
38902,577,substation_simplification,577,
585,579,substation_simplification,579,
586,579,substation_simplification,579,
1195,579,substation_simplification,579,
13148,37531,substation_simplification,37531,
581,37531,substation_simplification,37531,
583,582,substation_simplification,582,
35534,592,substation_simplification,592,
35503,596,substation_simplification,596,
599,598,substation_simplification,598,
39240,600,substation_simplification,600,
6099,600,substation_simplification,600,
39239,600,substation_simplification,600,
607,602,substation_simplification,602,
627,610,substation_simplification,610,
612,610,substation_simplification,610,
35260,614,substation_simplification,614,
1108,614,substation_simplification,614,
616,35203,substation_simplification,35203,
801,35203,substation_simplification,35203,
32741,35203,substation_simplification,35203,
39374,619,substation_simplification,619,
35168,967,substation_simplification,967,
635,967,substation_simplification,967,
37976,34880,substation_simplification,34880,
636,34880,substation_simplification,34880,
35670,638,substation_simplification,638,
639,638,substation_simplification,638,
641,35461,substation_simplification,35461,
18313,35461,substation_simplification,35461,
13397,35461,substation_simplification,35461,
790,35461,substation_simplification,35461,
34851,647,substation_simplification,647,
17735,647,substation_simplification,647,
35146,656,substation_simplification,656,
3546,659,substation_simplification,659,
660,659,substation_simplification,659,
12019,37934,substation_simplification,37934,
12020,37934,substation_simplification,37934,
12756,37934,substation_simplification,37934,
1590,37934,substation_simplification,37934,
664,37934,substation_simplification,37934,
36016,667,substation_simplification,667,
668,667,substation_simplification,667,
36056,667,substation_simplification,667,
670,36452,substation_simplification,36452,
36023,36452,substation_simplification,36452,
36142,676,substation_simplification,676,
39653,677,substation_simplification,677,
18432,35538,substation_simplification,35538,
18521,35538,substation_simplification,35538,
686,35538,substation_simplification,35538,
2282,688,substation_simplification,688,
34893,688,substation_simplification,688,
39220,697,substation_simplification,697,
706,34975,substation_simplification,34975,
7009,707,substation_simplification,707,
34977,707,substation_simplification,707,
13636,35405,substation_simplification,35405,
13637,35405,substation_simplification,35405,
710,35405,substation_simplification,35405,
1588,35405,substation_simplification,35405,
17885,35405,substation_simplification,35405,
39297,712,substation_simplification,712,
870,712,substation_simplification,712,
713,712,substation_simplification,712,
714,712,substation_simplification,712,
724,723,substation_simplification,723,
730,732,substation_simplification,732,
38573,732,substation_simplification,732,
8703,732,substation_simplification,732,
38339,37836,substation_simplification,37836,
39145,37836,substation_simplification,37836,
38635,37836,substation_simplification,37836,
780,37836,substation_simplification,37836,
782,37836,substation_simplification,37836,
8496,37836,substation_simplification,37836,
39933,37836,substation_simplification,37836,
733,37836,substation_simplification,37836,
753,34862,substation_simplification,34862,
6452,34862,substation_simplification,34862,
759,34862,substation_simplification,34862,
1437,34862,substation_simplification,34862,
1438,34862,substation_simplification,34862,
37789,768,substation_simplification,768,
38577,769,substation_simplification,769,
775,39280,substation_simplification,39280,
16328,39280,substation_simplification,39280,
14027,39280,substation_simplification,39280,
14125,39280,substation_simplification,39280,
14030,39280,substation_simplification,39280,
35310,39280,substation_simplification,39280,
777,36267,substation_simplification,36267,
778,36267,substation_simplification,36267,
13648,36267,substation_simplification,36267,
13649,36267,substation_simplification,36267,
785,779,substation_simplification,779,
784,781,substation_simplification,781,
792,787,substation_simplification,787,
1119,787,substation_simplification,787,
39263,788,substation_simplification,788,
14660,39152,substation_simplification,39152,
14662,39152,substation_simplification,39152,
1321,39152,substation_simplification,39152,
793,39152,substation_simplification,39152,
794,39152,substation_simplification,39152,
795,39152,substation_simplification,39152,
29312,39434,substation_simplification,39434,
11534,39434,substation_simplification,39434,
14324,39434,substation_simplification,39434,
826,39434,substation_simplification,39434,
35786,851,substation_simplification,851,
18403,853,substation_simplification,853,
38751,853,substation_simplification,853,
856,855,substation_simplification,855,
861,35273,substation_simplification,35273,
38384,862,substation_simplification,862,
13602,37610,substation_simplification,37610,
11976,37610,substation_simplification,37610,
11977,37610,substation_simplification,37610,
15915,37610,substation_simplification,37610,
878,37610,substation_simplification,37610,
13395,37610,substation_simplification,37610,
883,37610,substation_simplification,37610,
12556,37457,substation_simplification,37457,
9746,37457,substation_simplification,37457,
12338,37457,substation_simplification,37457,
882,37457,substation_simplification,37457,
39413,37457,substation_simplification,37457,
35978,897,substation_simplification,897,
38191,900,substation_simplification,900,
34754,35286,substation_simplification,35286,
910,35286,substation_simplification,35286,
912,35286,substation_simplification,35286,
913,35286,substation_simplification,35286,
914,35286,substation_simplification,35286,
39314,35286,substation_simplification,35286,
916,35286,substation_simplification,35286,
16177,35286,substation_simplification,35286,
915,35286,substation_simplification,35286,
15064,35286,substation_simplification,35286,
15067,35286,substation_simplification,35286,
7711,36018,substation_simplification,36018,
925,36018,substation_simplification,36018,
10911,36018,substation_simplification,36018,
931,38007,substation_simplification,38007,
13445,38007,substation_simplification,38007,
13236,38007,substation_simplification,38007,
14873,38007,substation_simplification,38007,
11931,38007,substation_simplification,38007,
18562,38589,substation_simplification,38589,
15875,38589,substation_simplification,38589,
26850,38589,substation_simplification,38589,
933,38589,substation_simplification,38589,
936,38589,substation_simplification,38589,
30473,38589,substation_simplification,38589,
29226,38589,substation_simplification,38589,
31312,38589,substation_simplification,38589,
31313,38589,substation_simplification,38589,
24114,38589,substation_simplification,38589,
14066,38589,substation_simplification,38589,
25365,38589,substation_simplification,38589,
31228,38589,substation_simplification,38589,
35008,941,substation_simplification,941,
7687,941,substation_simplification,941,
35992,957,substation_simplification,957,
35993,960,substation_simplification,960,
962,35901,substation_simplification,35901,
14451,35901,substation_simplification,35901,
20044,35901,substation_simplification,35901,
966,964,substation_simplification,964,
35438,964,substation_simplification,964,
977,978,substation_simplification,978,
38787,978,substation_simplification,978,
10244,34747,substation_simplification,34747,
1005,34747,substation_simplification,34747,
35957,1098,substation_simplification,1098,
1007,1098,substation_simplification,1098,
34746,1012,substation_simplification,1012,
38749,1012,substation_simplification,1012,
36013,1012,substation_simplification,1012,
39476,1016,substation_simplification,1016,
35731,1029,substation_simplification,1029,
1036,34909,substation_simplification,34909,
1325,34909,substation_simplification,34909,
1037,34909,substation_simplification,34909,
10767,34909,substation_simplification,34909,
11893,34909,substation_simplification,34909,
11894,34909,substation_simplification,34909,
11896,34909,substation_simplification,34909,
11899,34909,substation_simplification,34909,
35148,1038,substation_simplification,1038,
23558,1042,substation_simplification,1042,
39575,1042,substation_simplification,1042,
35519,1044,substation_simplification,1044,
37519,1047,substation_simplification,1047,
37094,1057,substation_simplification,1057,
1060,35583,substation_simplification,35583,
33934,35583,substation_simplification,35583,
33914,35583,substation_simplification,35583,
30782,35583,substation_simplification,35583,
37473,1072,substation_simplification,1072,
18005,1072,substation_simplification,1072,
14325,1072,substation_simplification,1072,
17067,37394,substation_simplification,37394,
16307,37394,substation_simplification,37394,
1076,37394,substation_simplification,37394,
16786,37394,substation_simplification,37394,
16153,37394,substation_simplification,37394,
15900,37394,substation_simplification,37394,
1080,35024,substation_simplification,35024,
16575,35024,substation_simplification,35024,
13940,35024,substation_simplification,35024,
35673,1092,substation_simplification,1092,
39269,34921,substation_simplification,34921,
14253,34921,substation_simplification,34921,
1105,34921,substation_simplification,34921,
1106,34921,substation_simplification,34921,
39094,1113,substation_simplification,1113,
35865,1114,substation_simplification,1114,
1123,38826,substation_simplification,38826,
12605,38826,substation_simplification,38826,
11838,38826,substation_simplification,38826,
5326,38775,substation_simplification,38775,
1140,38775,substation_simplification,38775,
12151,38775,substation_simplification,38775,
14431,38775,substation_simplification,38775,
39284,1145,substation_simplification,1145,
39212,1145,substation_simplification,1145,
1152,1149,substation_simplification,1149,
35229,1149,substation_simplification,1149,
1159,1158,substation_simplification,1158,
36049,1161,substation_simplification,1161,
26836,1161,substation_simplification,1161,
1163,1168,substation_simplification,1168,
35702,1168,substation_simplification,1168,
36048,1165,substation_simplification,1165,
1167,1165,substation_simplification,1165,
35979,1183,substation_simplification,1183,
39217,1190,substation_simplification,1190,
34748,1190,substation_simplification,1190,
18374,1200,substation_simplification,1200,
39279,1200,substation_simplification,1200,
39007,1202,substation_simplification,1202,
1207,1204,substation_simplification,1204,
35445,1206,substation_simplification,1206,
26626,36022,substation_simplification,36022,
1215,36022,substation_simplification,36022,
38610,1223,substation_simplification,1223,
38611,1226,substation_simplification,1226,
16389,39238,substation_simplification,39238,
1228,39238,substation_simplification,39238,
17677,39238,substation_simplification,39238,
16156,39238,substation_simplification,39238,
38483,1231,substation_simplification,1231,
38410,1236,substation_simplification,1236,
39139,1238,substation_simplification,1238,
39436,1238,substation_simplification,1238,
39437,1238,substation_simplification,1238,
38586,1238,substation_simplification,1238,
38409,1243,substation_simplification,1243,
10144,36119,substation_simplification,36119,
10145,36119,substation_simplification,36119,
1250,36119,substation_simplification,36119,
1251,36119,substation_simplification,36119,
1261,1253,substation_simplification,1253,
15328,36814,substation_simplification,36814,
15329,36814,substation_simplification,36814,
15393,36814,substation_simplification,36814,
16262,36814,substation_simplification,36814,
1255,36814,substation_simplification,36814,
1265,36814,substation_simplification,36814,
16914,36814,substation_simplification,36814,
14388,36814,substation_simplification,36814,
15321,36814,substation_simplification,36814,
38812,36814,substation_simplification,36814,
1258,1257,substation_simplification,1257,
14889,1267,substation_simplification,1267,
15218,1267,substation_simplification,1267,
1268,1267,substation_simplification,1267,
16916,16915,substation_simplification,16915,
15195,15196,substation_simplification,15196,
15197,15196,substation_simplification,15196,
35284,1274,substation_simplification,1274,
2484,35618,substation_simplification,35618,
1285,35618,substation_simplification,35618,
1975,35618,substation_simplification,35618,
12536,35176,substation_simplification,35176,
18300,35176,substation_simplification,35176,
1308,35176,substation_simplification,35176,
1323,35623,substation_simplification,35623,
37291,35623,substation_simplification,35623,
1330,1329,substation_simplification,1329,
1331,1329,substation_simplification,1329,
35648,1336,substation_simplification,1336,
35465,1350,substation_simplification,1350,
1356,1361,substation_simplification,1361,
1357,1361,substation_simplification,1361,
7625,39472,substation_simplification,39472,
39467,39472,substation_simplification,39472,
39470,39472,substation_simplification,39472,
1358,39472,substation_simplification,39472,
10542,39472,substation_simplification,39472,
23260,39472,substation_simplification,39472,
36140,1363,substation_simplification,1363,
38520,1365,substation_simplification,1365,
1367,35025,substation_simplification,35025,
35922,1407,substation_simplification,1407,
1410,37338,substation_simplification,37338,
16688,37338,substation_simplification,37338,
7892,37338,substation_simplification,37338,
39327,37338,substation_simplification,37338,
18377,1431,substation_simplification,1431,
38873,1431,substation_simplification,1431,
1664,39424,substation_simplification,39424,
12618,39424,substation_simplification,39424,
39249,39424,substation_simplification,39424,
1435,39424,substation_simplification,39424,
1436,39424,substation_simplification,39424,
39006,39424,substation_simplification,39424,
39423,39424,substation_simplification,39424,
36560,1442,substation_simplification,1442,
11028,1442,substation_simplification,1442,
1473,1472,substation_simplification,1472,
36475,1472,substation_simplification,1472,
39234,35705,substation_simplification,35705,
1475,35705,substation_simplification,35705,
5438,35705,substation_simplification,35705,
19545,1476,substation_simplification,1476,
1478,1476,substation_simplification,1476,
35234,1479,substation_simplification,1479,
7520,38367,substation_simplification,38367,
5378,38367,substation_simplification,38367,
1525,38367,substation_simplification,38367,
35508,1543,substation_simplification,1543,
35890,1545,substation_simplification,1545,
16636,1545,substation_simplification,1545,
15041,34874,substation_simplification,34874,
8774,34874,substation_simplification,34874,
19241,34874,substation_simplification,34874,
1550,34874,substation_simplification,34874,
1560,1553,substation_simplification,1553,
1557,1555,substation_simplification,1555,
1561,1556,substation_simplification,1556,
36481,1559,substation_simplification,1559,
36411,1581,substation_simplification,1581,
1591,1592,substation_simplification,1592,
39619,1614,substation_simplification,1614,
16108,1622,substation_simplification,1622,
38781,1622,substation_simplification,1622,
34938,1624,substation_simplification,1624,
1630,1624,substation_simplification,1624,
1626,1625,substation_simplification,1625,
7762,1627,substation_simplification,1627,
34894,1627,substation_simplification,1627,
27278,38598,substation_simplification,38598,
1675,38598,substation_simplification,38598,
36156,1677,substation_simplification,1677,
1678,1677,substation_simplification,1677,
1685,1679,substation_simplification,1679,
5239,1679,substation_simplification,1679,
35793,1696,substation_simplification,1696,
1700,1696,substation_simplification,1696,
35898,1704,substation_simplification,1704,
39028,1705,substation_simplification,1705,
35899,1708,substation_simplification,1708,
39194,1711,substation_simplification,1711,
1718,35338,substation_simplification,35338,
17934,35338,substation_simplification,35338,
18500,35338,substation_simplification,35338,
1728,35194,substation_simplification,35194,
13962,35194,substation_simplification,35194,
13965,35194,substation_simplification,35194,
19127,35194,substation_simplification,35194,
2399,35194,substation_simplification,35194,
1731,1730,substation_simplification,1730,
9790,1730,substation_simplification,1730,
37974,1733,substation_simplification,1733,
37719,1737,substation_simplification,1737,
20868,39153,substation_simplification,39153,
1738,39153,substation_simplification,39153,
19125,39153,substation_simplification,39153,
17753,39153,substation_simplification,39153,
34875,1746,substation_simplification,1746,
1747,1746,substation_simplification,1746,
1749,35366,substation_simplification,35366,
1751,35366,substation_simplification,35366,
35262,35366,substation_simplification,35366,
8063,35366,substation_simplification,35366,
35675,1770,substation_simplification,1770,
1776,1775,substation_simplification,1775,
1777,1775,substation_simplification,1775,
34896,1775,substation_simplification,1775,
1784,35536,substation_simplification,35536,
14913,35642,substation_simplification,35642,
1795,35642,substation_simplification,35642,
14597,35642,substation_simplification,35642,
7978,35642,substation_simplification,35642,
13917,35642,substation_simplification,35642,
7945,35721,substation_simplification,35721,
1799,35721,substation_simplification,35721,
1803,1801,substation_simplification,1801,
1807,1801,substation_simplification,1801,
35654,5310,substation_simplification,5310,
1802,5310,substation_simplification,5310,
1804,5310,substation_simplification,5310,
1805,5310,substation_simplification,5310,
3604,5310,substation_simplification,5310,
3605,5310,substation_simplification,5310,
3607,5310,substation_simplification,5310,
1809,1815,substation_simplification,1815,
1816,1815,substation_simplification,1815,
1817,1815,substation_simplification,1815,
3711,1815,substation_simplification,1815,
1810,39406,substation_simplification,39406,
1812,39406,substation_simplification,39406,
35402,39406,substation_simplification,39406,
3005,35387,substation_simplification,35387,
3408,35387,substation_simplification,35387,
3024,35387,substation_simplification,35387,
1813,35387,substation_simplification,35387,
4701,35387,substation_simplification,35387,
35579,1826,substation_simplification,1826,
39200,1836,substation_simplification,1836,
5457,1836,substation_simplification,1836,
36691,1838,substation_simplification,1838,
37367,1840,substation_simplification,1840,
3821,35050,substation_simplification,35050,
6413,35050,substation_simplification,35050,
1844,35050,substation_simplification,35050,
1849,35050,substation_simplification,35050,
1848,1847,substation_simplification,1847,
35108,1855,substation_simplification,1855,
1875,1868,substation_simplification,1868,
35661,1868,substation_simplification,1868,
4288,35331,substation_simplification,35331,
1874,35331,substation_simplification,35331,
4115,35331,substation_simplification,35331,
3227,35331,substation_simplification,35331,
1876,1877,substation_simplification,1877,
2202,1881,substation_simplification,1881,
2197,1881,substation_simplification,1881,
1884,1897,substation_simplification,1897,
3641,34807,substation_simplification,34807,
1903,34807,substation_simplification,34807,
1886,34807,substation_simplification,34807,
35723,1889,substation_simplification,1889,
37125,1891,substation_simplification,1891,
1898,1893,substation_simplification,1893,
35864,1910,substation_simplification,1910,
36137,1916,substation_simplification,1916,
34799,1928,substation_simplification,1928,
3189,1928,substation_simplification,1928,
3191,1928,substation_simplification,1928,
3196,1928,substation_simplification,1928,
5175,35800,substation_simplification,35800,
1935,35800,substation_simplification,35800,
39573,1936,substation_simplification,1936,
39486,1936,substation_simplification,1936,
2556,1946,substation_simplification,1946,
35734,1946,substation_simplification,1946,
2528,34761,substation_simplification,34761,
1948,34761,substation_simplification,34761,
2797,34761,substation_simplification,34761,
2798,34761,substation_simplification,34761,
2799,34761,substation_simplification,34761,
2524,34761,substation_simplification,34761,
35442,1952,substation_simplification,1952,
35444,1954,substation_simplification,1954,
37521,1958,substation_simplification,1958,
35458,1962,substation_simplification,1962,
1969,35190,substation_simplification,35190,
23508,35190,substation_simplification,35190,
39218,35620,substation_simplification,35620,
1974,35620,substation_simplification,35620,
1980,38217,substation_simplification,38217,
35421,38217,substation_simplification,38217,
4926,38217,substation_simplification,38217,
35420,38217,substation_simplification,38217,
38720,1991,substation_simplification,1991,
5082,1991,substation_simplification,1991,
2697,35158,substation_simplification,35158,
1994,35158,substation_simplification,35158,
2132,35158,substation_simplification,35158,
2929,36580,substation_simplification,36580,
1996,36580,substation_simplification,36580,
36714,2000,substation_simplification,2000,
39047,2014,substation_simplification,2014,
35828,2016,substation_simplification,2016,
4839,2016,substation_simplification,2016,
36592,2020,substation_simplification,2020,
39156,39157,substation_simplification,39157,
2030,39157,substation_simplification,39157,
19047,39157,substation_simplification,39157,
2038,3202,substation_simplification,3202,
38559,2041,substation_simplification,2041,
2050,2049,substation_simplification,2049,
27877,2049,substation_simplification,2049,
4872,2049,substation_simplification,2049,
4875,2049,substation_simplification,2049,
2830,2049,substation_simplification,2049,
30517,2049,substation_simplification,2049,
30518,2049,substation_simplification,2049,
30485,2049,substation_simplification,2049,
2047,2049,substation_simplification,2049,
5055,2049,substation_simplification,2049,
36256,2052,substation_simplification,2052,
7923,2053,substation_simplification,2053,
36942,2055,substation_simplification,2055,
2217,2061,substation_simplification,2061,
2946,2956,substation_simplification,2956,
29477,2956,substation_simplification,2956,
29478,2956,substation_simplification,2956,
7400,2956,substation_simplification,2956,
2955,2956,substation_simplification,2956,
5453,2956,substation_simplification,2956,
5454,2956,substation_simplification,2956,
2063,2956,substation_simplification,2956,
2064,2956,substation_simplification,2956,
5456,2956,substation_simplification,2956,
2321,2956,substation_simplification,2956,
2067,2956,substation_simplification,2956,
2323,2956,substation_simplification,2956,
2322,2956,substation_simplification,2956,
2071,2077,substation_simplification,2077,
2074,2072,substation_simplification,2072,
4813,2072,substation_simplification,2072,
3072,36532,substation_simplification,36532,
37984,36532,substation_simplification,36532,
2690,36532,substation_simplification,36532,
3074,36532,substation_simplification,36532,
2916,36532,substation_simplification,36532,
2919,36532,substation_simplification,36532,
2920,36532,substation_simplification,36532,
2079,36532,substation_simplification,36532,
3070,36532,substation_simplification,36532,
2078,36532,substation_simplification,36532,
37982,36532,substation_simplification,36532,
4028,36532,substation_simplification,36532,
4029,36532,substation_simplification,36532,
2686,36532,substation_simplification,36532,
3071,36532,substation_simplification,36532,
2081,2090,substation_simplification,2090,
2318,2090,substation_simplification,2090,
19648,37354,substation_simplification,37354,
2084,37354,substation_simplification,37354,
2085,37354,substation_simplification,37354,
39323,37354,substation_simplification,37354,
19644,37354,substation_simplification,37354,
2096,35069,substation_simplification,35069,
34961,2097,substation_simplification,2097,
2100,2099,substation_simplification,2099,
34998,2099,substation_simplification,2099,
36502,2101,substation_simplification,2101,
39040,36087,substation_simplification,36087,
10425,36087,substation_simplification,36087,
2106,36087,substation_simplification,36087,
3278,36087,substation_simplification,36087,
10927,36087,substation_simplification,36087,
3279,36087,substation_simplification,36087,
10929,36087,substation_simplification,36087,
10930,36087,substation_simplification,36087,
3282,36087,substation_simplification,36087,
4984,36087,substation_simplification,36087,
